brand,model,variant,locality,rto,fuel_type,transmission,seller_type,color,vehicle_age,odometer_reading,km_per_year,owner_count,certified,pincode,selling_price
maruti suzuki,vitara brezza,zdi,unknown,ka-03,diesel,manual,dealer,unknown,8.0,93901.0,11737.6,1,,,698000.0
hyundai,verna,fluidic,hebbal,ka-02,petrol,manual,dealer,red,11.0,109359.0,9941.7,1,1.0,560023.0,340500.0
volkswagen,tiguan,all space,unknown,mh-02,petrol,automatic,unknown,unknown,7.0,57881.0,8268.7,1,,,1621600.0
tata,hexa,xta 4x2 6 str,bannerghatta,ka-03,diesel,automatic,dealer,unknown,8.0,112500.0,14062.5,1,0.0,560076.0,869000.0
maruti suzuki,swift,vxi,yeshwanthpur,ka-51,petrol,manual,dealer,white,12.0,111583.0,9298.6,2,1.0,560022.0,304000.0
renault,kwid,rxt,hebbal,ka-03,petrol,manual,dealer,unknown,10.0,99996.0,9999.6,1,1.0,560023.0,239000.0
maruti suzuki,baleno,alpha,pruksa silvana,ka-05,petrol,manual,dealer,blue,4.0,47198.0,11799.5,1,1.0,560066.0,800000.0
hyundai,grand i10,asta kappa,hebbal,ka-03,petrol,manual,dealer,silver,7.0,19693.0,2813.3,1,1.0,560064.0,498372.0
chevrolet,sail,ls,meenakunte hosur,ka-51,diesel,manual,dealer,unknown,13.0,164030.0,12617.7,1,1.0,,138000.0
hyundai,grand i10,asta at kappa,yeshwanthpur,ka-47,petrol,automatic,dealer,unknown,12.0,90143.0,7511.9,2,1.0,560022.0,340458.0
renault,duster,rxs cvt,unknown,ka-53,petrol,automatic,unknown,unknown,7.0,60283.0,8611.9,1,,,550000.0
hyundai,grand i10,sportz (o) at kappa,koramangala,ka-02,petrol,automatic,dealer,silver,9.0,67332.0,7481.3,1,1.0,560034.0,450800.0
kia,seltos,gtx plus dct,banashankari,ka-01,petrol,automatic,dealer,unknown,7.0,54439.0,7777.0,1,1.0,560070.0,1100000.0
tata,nano,twist xt,whitefield,ka-03,petrol,manual,dealer,unknown,11.0,39500.0,3590.9,1,0.0,560066.0,159000.0
maruti suzuki,ritz,vxi,hebbal,ka-25,petrol,manual,dealer,white,12.0,92624.0,7718.7,1,1.0,560064.0,254800.0
kia,sonet,htx imt,whitefield,ka-51,petrol,manual,dealer,unknown,3.0,23946.0,7982.0,1,1.0,560066.0,849462.0
kia,seltos,htk,hebbal,ka-41,petrol,manual,dealer,unknown,6.0,36343.0,6057.2,1,1.0,560064.0,759000.0
ford,figo,duratorq exi,malleshwaram,ka-05,diesel,manual,dealer,blue,13.0,98000.0,7538.5,2,0.0,560003.0,222000.0
tata,nexon,fearless sunroof,gandhi nagar,ka-02,petrol,manual,dealer,white,3.0,46023.0,15341.0,1,1.0,560009.0,955600.0
tata,tiago,revotron xza,bannerghatta,ka-50,petrol,automatic,dealer,brown,7.0,28000.0,4000.0,2,0.0,560076.0,463000.0
skoda,octavia,l&k at,hebbal,ka-25,petrol,automatic,dealer,white,5.0,73572.0,14714.4,1,1.0,560064.0,1687000.0
nissan,micra,xv cvt,hebbal,ka-05,petrol,automatic,dealer,blue,8.0,46713.0,5839.1,1,1.0,560064.0,376500.0
toyota,innova,g4 7 str,ja hospital null,ka-05,diesel,manual,dealer,silver,15.0,336999.0,22466.6,2,1.0,560066.0,540000.0
volkswagen,polo,highline1.2l,yeshwanthpur,ka-09,petrol,manual,dealer,unknown,10.0,57185.0,5718.5,1,1.0,560022.0,440200.0
hyundai,grand i10,magna kappa,no 3 4 sathish building near ganga international school gura lakshmi layout,ka-06,petrol,manual,dealer,silver,13.0,125102.0,9623.2,2,1.0,560066.0,280000.0
ford,figo,duratec exi,whitefield,wb-02,petrol,manual,dealer,grey,13.0,62500.0,4807.7,1,0.0,560066.0,252000.0
renault,triber,rxz amt,unknown,ka-05,petrol,automatic,unknown,unknown,3.0,15606.0,5202.0,1,,,592000.0
tata,nexon,fearless sunroof,gandhi nagar,ka-02,petrol,manual,dealer,white,3.0,46023.0,15341.0,1,1.0,560009.0,1055914.0
maruti suzuki,dzire,vxi,unknown,ka-04,petrol,manual,dealer,unknown,9.0,110862.0,12318.0,1,,,530000.0
ford,ecosport,titanium ti-vct,unknown,ka-05,petrol,manual,dealer,unknown,10.0,56500.0,5650.0,1,0.0,,464000.0
mahindra,quanto,c6,unknown,ka-05,diesel,manual,unknown,unknown,13.0,178871.0,13759.3,1,,,268000.0
hyundai,eon,magna +,unknown,ka-04,petrol,manual,unknown,unknown,13.0,22375.0,1721.2,1,,,250000.0
bmw,2 series gran coupe,220i m sport,whitefield,ka-01,petrol,automatic,dealer,white,2.0,20000.0,10000.0,1,0.0,560066.0,3440000.0
renault,kwid,rxl,whitefield,ka-09,petrol,manual,dealer,unknown,8.0,74196.0,9274.5,1,1.0,560066.0,263222.0
hyundai,creta,sx (o,unknown,ka-03,diesel,manual,dealer,unknown,4.0,45617.0,11404.2,1,,,1630000.0
maruti suzuki,celerio,vxi amt (o,whitefield,ka-01,petrol,automatic,dealer,unknown,9.0,27987.0,3109.7,2,1.0,560066.0,392000.0
honda,city,vx cvt,gandhi nagar,ka-01,petrol,automatic,dealer,silver,10.0,101837.0,10183.7,1,1.0,560009.0,500900.0
maruti suzuki,alto k10,vxi,hebbal,ka-41,petrol,manual,dealer,unknown,13.0,95705.0,7361.9,1,1.0,560023.0,208218.0
maruti suzuki,alto k10,vxi (o) amt,hebbal,ka-41,petrol,automatic,dealer,unknown,7.0,29516.0,4216.6,1,1.0,560023.0,314600.0
hyundai,grand i10,magna kappa,mysore road,ka-41,petrol,manual,dealer,grey,8.0,30000.0,3750.0,1,1.0,560039.0,479000.0
maruti suzuki,eeco,5 str with a/c+htr,koramangala,ka-04,petrol,manual,dealer,grey,8.0,56371.0,7046.4,1,1.0,560034.0,400000.0
renault,kwid,rxt amt,nexus shanti niketan mall,ka-51,petrol,automatic,dealer,brown,9.0,72500.0,8055.6,3,0.0,560066.0,273000.0
maruti suzuki,alto k10,vxi,unknown,ka-41,petrol,manual,unknown,unknown,12.0,103196.0,8599.7,1,,,262000.0
renault,kwid,rxt,hebbal,ka-03,petrol,manual,dealer,grey,10.0,99996.0,9999.6,1,1.0,560023.0,209600.0
maruti suzuki,ciaz,zxi+,pillaganahalli,ka-03,petrol,manual,dealer,unknown,9.0,66841.0,7426.8,1,1.0,,550000.0
hyundai,i10,sportz at,bannerghatta,ka-04,petrol,automatic,dealer,unknown,13.0,87807.0,6754.4,1,1.0,560076.0,254000.0
tata,tiago,xza,hebbal,ka-03,petrol,automatic,dealer,unknown,7.0,26476.0,3782.3,1,1.0,560064.0,465000.0
hyundai,i20,asta,rajajinagar,ka-53,petrol,automatic,dealer,blue,7.0,42011.0,6001.6,1,1.0,560010.0,720000.0
renault,kiger,rxz amt,hebbal,ka-53,petrol,automatic,dealer,blue,4.0,27664.0,6916.0,1,1.0,560064.0,632828.0
maruti suzuki,wagon r,vxi,mysore road,ka-01,petrol,manual,dealer,grey,13.0,84500.0,6500.0,3,0.0,560039.0,243000.0
kia,seltos,gtx plus dct,unknown,ka-01,petrol,automatic,unknown,unknown,6.0,45135.0,7522.5,1,,,1250000.0
ford,ecosport,ambiente,koramangala,ka-19,petrol,manual,dealer,red,6.0,51929.0,8654.8,1,1.0,560034.0,537600.0
hyundai,grand i10,sportz kappa,vasanth nagar,ka-11,petrol,manual,dealer,white,6.0,43576.0,7262.7,3,1.0,560009.0,450000.0
kia,seltos,gtx plus at,hebbal,ka-03,diesel,automatic,dealer,grey,4.0,94000.0,23500.0,1,0.0,560103.0,1332000.0
nissan,micra,xv cvt,mysore road,ka-51,petrol,automatic,dealer,blue,11.0,48000.0,4363.6,1,1.0,560039.0,372000.0
mahindra,xuv500,w11,hebbal,ka-17,diesel,manual,dealer,red,7.0,96500.0,13785.7,1,0.0,560103.0,1149000.0
hyundai,grand i10,sportz kappa,whitefield,ka-51,petrol,manual,dealer,grey,12.0,94500.0,7875.0,2,0.0,560066.0,318000.0
hyundai,santro,sportz amt,nexus shanti niketan mall,ka-51,petrol,automatic,dealer,unknown,7.0,38000.0,5428.6,1,1.0,560066.0,462000.0
hyundai,grand i10 nios,sportz amt kappa,c v raman nagar,ka-03,petrol,automatic,dealer,blue,7.0,40026.0,5718.0,1,1.0,560066.0,567000.0
hyundai,i20,asta gdi dct,whitefield,ka-02,petrol,automatic,dealer,white,6.0,81786.0,13631.0,1,1.0,560066.0,655300.0
mg,hector,savvy pro cvt,unknown,ka-01,petrol,automatic,dealer,unknown,3.0,40254.0,13418.0,1,,,1642000.0
maruti suzuki,wagon r,vxi,koramangala,ka-02,petrol,manual,dealer,white,9.0,26501.0,2944.6,1,1.0,560034.0,347354.0
renault,duster,rxe,koramangala,ka-01,petrol,manual,dealer,orange,8.0,71432.0,8929.0,1,1.0,560034.0,464800.0
kia,seltos,htx plus imt,gandhi nagar,ka-05,diesel,manual,dealer,red,3.0,78022.0,26007.3,1,1.0,560009.0,1117400.0
maruti suzuki,baleno,alpha cvt,hebbal,ka-03,petrol,automatic,dealer,silver,8.0,59893.0,7486.6,2,1.0,560023.0,454400.0
honda,amaze,s,confident pheonix confident pheonix kasavanahalli,wb-12,petrol,manual,dealer,unknown,8.0,32045.0,4005.6,1,1.0,,313533.0
volkswagen,vento,trendline,unknown,ka-03,petrol,manual,dealer,unknown,14.0,117124.0,8366.0,1,,,162000.0
maruti suzuki,celerio,vxi amt (o,mango meadows phase 3 hobli house 56,ka-07,petrol,automatic,dealer,white,8.0,76534.0,9566.8,2,1.0,560066.0,350000.0
hyundai,creta,sx plus at,whitefield,ka-03,diesel,automatic,dealer,silver,10.0,145460.0,14546.0,1,1.0,560066.0,607800.0
renault,kwid,rxt amt,hebbal,ka-03,petrol,automatic,dealer,red,4.0,33680.0,8420.0,1,1.0,560064.0,420000.0
maruti suzuki,swift,zxi plus amt,hebbal,ka-12,petrol,automatic,dealer,blue,7.0,81368.0,11624.0,1,1.0,560064.0,574200.0
maruti suzuki,celerio,vxi amt,unknown,ka-19,petrol,automatic,dealer,unknown,10.0,86500.0,8650.0,1,,,391000.0
renault,kwid,rxt (o,hebbal,ka-63,petrol,manual,dealer,green,6.0,46624.0,7770.7,1,1.0,560064.0,321000.0
maruti suzuki,vitara brezza,vdi (o,unknown,dl-3,diesel,manual,dealer,unknown,8.0,95500.0,11937.5,1,0.0,,657000.0
skoda,kushaq,ambition at,hebbal,ka-52,petrol,automatic,dealer,unknown,2.0,32000.0,16000.0,1,1.0,562157.0,1344000.0
toyota,corolla altis,g,bannerghatta,dl-14,petrol,manual,dealer,silver,13.0,95500.0,7346.2,1,0.0,560076.0,453000.0
hyundai,eon,era +,yeshwanthpur,ka-05,petrol,manual,dealer,unknown,13.0,38084.0,2929.5,1,1.0,560022.0,179941.0
maruti suzuki,swift,zxi plus amt,hebbal,ka-05,petrol,automatic,dealer,unknown,6.0,73743.0,12290.5,2,1.0,560064.0,541855.0
volkswagen,polo,gt at,unknown,tn-07,petrol,automatic,dealer,unknown,5.0,105818.0,21163.6,1,,,858000.0
renault,duster,rxs cvt,byappanahalli good shepherd school,ka-03,cng,automatic,dealer,white,9.0,50435.0,5603.9,3,1.0,560066.0,555000.0
ford,figo,duratec exi,bannerghatta,ka-51,petrol,manual,dealer,unknown,14.0,66500.0,4750.0,1,0.0,560076.0,197000.0
nissan,magnite,xv executive,unknown,ka-03,petrol,manual,unknown,unknown,5.0,10754.0,2150.8,1,,,603000.0
hyundai,i20 active,s,no 19 muneswara neelaya aiswarya layout thataguni,ka-51,petrol,manual,dealer,unknown,8.0,80478.0,10059.8,1,1.0,,550000.0
skoda,rapid,ambition mt plus,unknown,ka-01,petrol,manual,dealer,silver,12.0,38108.0,3175.7,1,1.0,,469000.0
honda,city,vx,r m v 2nd stage,ka-04,petrol,manual,dealer,grey,12.0,48544.0,4045.3,2,1.0,560066.0,600000.0
honda,city,vx cvt,nagarbhavi,ka-22,petrol,automatic,dealer,grey,9.0,77080.0,8564.4,2,1.0,560072.0,715000.0
maruti suzuki,ertiga,zxi,domlur,ka-01,petrol,manual,dealer,white,9.0,88196.0,9799.6,1,0.0,560071.0,610000.0
hyundai,i20,asta,unknown,ka-50,petrol,manual,dealer,unknown,9.0,113103.0,12567.0,1,1.0,,447200.0
mahindra,nuvosport,n8,hebbal,ka-16,diesel,manual,dealer,silver,10.0,100561.0,10056.1,3,1.0,560064.0,328300.0
tata,tiago,xza,whitefield,ka-51,petrol,automatic,dealer,blue,1.0,5844.0,5844.0,1,1.0,560066.0,659746.0
datsun,redi go,s amt,rajajinagar,ka-59,petrol,automatic,dealer,white,7.0,30284.0,4326.3,3,1.0,560010.0,299215.0
hyundai,santa fe,4 wd at,k c krishna reddy layout,ka-50,diesel,automatic,dealer,unknown,12.0,112657.0,9388.1,2,1.0,,758297.0
renault,captur,platine,hebbal,ka-35,petrol,manual,dealer,brown,7.0,103104.0,14729.1,1,1.0,560064.0,527400.0
kia,seltos,gtx plus dct,road villa 89,ka-05,petrol,automatic,dealer,white,5.0,38440.0,7688.0,1,1.0,560066.0,1454000.0
nissan,micra,xv,unknown,mh-09,petrol,manual,dealer,unknown,11.0,107820.0,9801.8,1,1.0,,160000.0
ford,ecosport,titanium ti-vct,mysore road,ka-01,petrol,manual,dealer,white,10.0,47500.0,4750.0,1,1.0,560039.0,562000.0
mercedes-benz,e-class,e 220d exclusive,unknown,ka-01,diesel,automatic,dealer,unknown,6.0,40500.0,6750.0,1,0.0,,3561000.0
hyundai,venue,sx,btm layout,ka-19,petrol,manual,dealer,black,4.0,77615.0,19403.8,2,1.0,560076.0,790000.0
maruti suzuki,swift,zxi,hebbal,ka-01,petrol,manual,dealer,silver,14.0,74425.0,5316.1,2,1.0,560064.0,297609.0
kia,seltos,htx ivt,hebbal,ka-03,petrol,automatic,dealer,black,7.0,69888.0,9984.0,1,1.0,560064.0,901153.0
maruti suzuki,baleno,alpha ags,whitefield,ka-03,petrol,automatic,dealer,blue,3.0,30327.0,10109.0,1,1.0,560066.0,790000.0
maruti suzuki,baleno,alpha,jayanagar,ka-05,diesel,manual,dealer,unknown,8.0,169795.0,21224.4,1,1.0,560011.0,552000.0
ford,figo,duratec exi,unknown,ka-05,petrol,manual,dealer,unknown,14.0,74000.0,5285.7,1,0.0,,194000.0
kia,seltos,htx,rk hegde nagar,ka-02,petrol,manual,dealer,red,5.0,21482.0,4296.4,2,1.0,560066.0,1050000.0
honda,amaze,s mt,unknown,ka-03,petrol,manual,dealer,unknown,8.0,21000.0,2625.0,1,0.0,,492000.0
hyundai,i20,asta (o) cvt,bannerghatta,ka-53,petrol,automatic,dealer,unknown,7.0,15000.0,2142.9,1,1.0,560076.0,736000.0
honda,city,v mt,unknown,ka-05,petrol,manual,unknown,unknown,7.0,148849.0,21264.1,1,,,543000.0
mercedes-benz,c class,c 200 cgi elegance,langford road richmond town,ka-51,petrol,automatic,dealer,black,15.0,71621.0,4774.7,2,1.0,560066.0,735000.0
mahindra,quanto,c8,doddakallasandra near doddakallasandra metro station,ka-03,diesel,manual,dealer,white,13.0,90433.0,6956.4,2,1.0,,198000.0
hyundai,grand i10,sportz kappa,kaggadasapura main rd c v raman nagar,ka-30,petrol,manual,dealer,unknown,11.0,96943.0,8813.0,1,1.0,,340000.0
hyundai,venue,sx imt,yeshwanthpur,ka-51,petrol,manual,dealer,white,5.0,81086.0,16217.2,1,1.0,560022.0,637000.0
mahindra,tuv300,t8,malleshwaram,hr-26,diesel,manual,dealer,orange,9.0,58500.0,6500.0,1,1.0,560003.0,603000.0
hyundai,creta,sx (o) at,unknown,ka-51,diesel,automatic,dealer,unknown,6.0,134586.0,22431.0,1,,,1119000.0
kia,sonet,htx imt,unknown,ka-04,diesel,manual,unknown,unknown,2.0,43674.0,21837.0,1,,,1130000.0
maruti suzuki,swift,vxi,domlur,ka-05,petrol,manual,dealer,white,3.0,201622.0,67207.3,1,0.0,560071.0,480000.0
renault,kwid,climber,unknown,ka-02,petrol,manual,unknown,unknown,7.0,60345.0,8620.7,1,,,226000.0
tata,nano,twist xta,99 i st main road vinayak layout thotadagudadahalli 99 lakshmi nivasa i st main road vinayak layout near saibaba temple,ka-41,petrol,automatic,dealer,red,11.0,68766.0,6251.5,4,1.0,560066.0,151000.0
hyundai,i10,magna,yeshwanthpur,ka-10,petrol,manual,dealer,unknown,11.0,61436.0,5585.1,1,1.0,560022.0,249100.0
maruti suzuki,xl6,zeta mt,malleshwaram,ka-02,cng,manual,dealer,silver,1.0,25500.0,25500.0,1,1.0,560003.0,1194000.0
ford,freestyle,titanium plus,unknown,od-14,diesel,manual,unknown,unknown,5.0,42824.0,8564.8,1,,,650000.0
tata,hexa,xta 4x2 6 str,hebbal,ka-51,diesel,automatic,dealer,unknown,9.0,101000.0,11222.2,2,0.0,562157.0,795000.0
hyundai,grand i10,asta at kappa,bannerghatta,ka-04,petrol,automatic,dealer,unknown,11.0,50500.0,4590.9,1,0.0,560076.0,371000.0
maruti suzuki,swift,vxi ags,marathahalli,ka-53,petrol,automatic,dealer,blue,4.0,31354.0,7838.5,1,1.0,560037.0,711000.0
maruti suzuki,alto k10,vxi,hebbal,ka-41,petrol,manual,dealer,beige,13.0,95705.0,7361.9,1,1.0,560023.0,167800.0
hyundai,grand i10 nios,sportz amt kappa,unknown,ka-05,petrol,automatic,dealer,unknown,3.0,19569.0,6523.0,1,,,695000.0
audi,a6,premium,electronic city,hr-51,diesel,automatic,dealer,white,13.0,72161.0,5550.8,3,1.0,,688000.0
kia,seltos,htx plus imt,gandhi nagar,ka-05,diesel,manual,dealer,unknown,3.0,78022.0,26007.3,1,1.0,560009.0,1290000.0
maruti suzuki,celerio,zxi amt,gorguntepalya,ka-02,petrol,automatic,dealer,orange,8.0,106227.0,13278.4,1,0.0,560022.0,450000.0
maruti suzuki,a-star,vxi,unknown,unknown,petrol,manual,unknown,unknown,14.0,67000.0,4785.7,1,,,254000.0
maruti suzuki,ciaz,delta at shvs,hebbal,ka-05,petrol,automatic,dealer,silver,4.0,38851.0,9712.8,1,1.0,560064.0,689400.0
renault,kiger,rxz amt,whitefield,ka-53,petrol,automatic,dealer,blue,4.0,27664.0,6916.0,1,1.0,560066.0,615600.0
maruti suzuki,new wagon-r,vxi (o,100 ft road padmanabha nagar,ka-05,petrol,manual,dealer,unknown,7.0,63248.0,9035.4,1,1.0,,470000.0
toyota,fortuner,4x2 mt,peenya,dl-12,diesel,manual,dealer,white,12.0,124184.0,10348.7,3,1.0,560003.0,859371.0
toyota,etios,g,mysore road,ka-05,petrol,manual,dealer,unknown,15.0,91000.0,6066.7,1,0.0,560039.0,301000.0
hyundai,aura,sx,kr puram,ap-39,petrol,manual,dealer,grey,6.0,48020.0,8003.3,1,1.0,560036.0,518000.0
hyundai,i10,magna,yeshwanthpur,ka-10,petrol,manual,dealer,unknown,11.0,61436.0,5585.1,1,1.0,560022.0,254100.0
hyundai,santro,sportz amt,whitefield,ka-05,petrol,automatic,dealer,blue,7.0,35000.0,5000.0,3,0.0,560066.0,392000.0
toyota,glanza,v amt,unknown,ka-19,petrol,automatic,dealer,unknown,2.0,12198.0,6099.0,1,1.0,,827957.0
hyundai,xcent,s,hebbal,ka-02,petrol,manual,dealer,red,10.0,48618.0,4861.8,1,1.0,560023.0,349200.0
kia,carens,luxury plus dct 7 str,adarsh palm retreat phase 3 condominiums adarsh palm retreat phase 3 condominiums,ka-53,petrol,automatic,dealer,unknown,4.0,25735.0,6433.8,1,1.0,,1325000.0
kia,seltos,htk,haralur road,ka-53,petrol,manual,dealer,grey,6.0,40660.0,6776.7,1,1.0,560066.0,894291.0
hyundai,verna,fluidic sx,unknown,ka-04,diesel,manual,dealer,unknown,12.0,120500.0,10041.7,1,0.0,,399000.0
honda,city,vx,hebbal,ka-53,petrol,manual,dealer,unknown,4.0,37205.0,9301.2,1,1.0,560064.0,843900.0
renault,triber,rxz,rajajinagar,ka-41,petrol,manual,dealer,blue,5.0,51164.0,10232.8,1,1.0,560010.0,580000.0
ford,ecosport,titanium,unknown,ka-04,diesel,manual,dealer,unknown,10.0,96136.0,9613.6,1,1.0,,530000.0
hyundai,creta,e plus,banashankari,ka-50,diesel,manual,dealer,unknown,7.0,61007.0,8715.3,1,1.0,560070.0,882000.0
tata,punch,creative amt sunroof,bannerghatta,ka-03,petrol,automatic,dealer,unknown,0.0,12500.0,25000.0,1,1.0,560076.0,893000.0
maruti suzuki,swift,vxi amt,yeshwanthpur,ka-07,petrol,automatic,dealer,unknown,7.0,49035.0,7005.0,1,1.0,560022.0,516210.0
honda,br-v,v cvt,unknown,ka-01,petrol,automatic,unknown,unknown,8.0,72101.0,9012.6,1,,,627000.0
maruti suzuki,baleno,zeta,unknown,ka-03,petrol,manual,dealer,unknown,9.0,61040.0,6782.2,1,,,536128.0
toyota,hyryder,v,uttarahalli hobli,ka-05,hybrid,automatic,dealer,white,3.0,45985.0,15328.3,1,1.0,560066.0,1610000.0
honda,amaze,s,hebbal,ka-03,petrol,manual,dealer,unknown,12.0,75439.0,6286.6,1,1.0,560064.0,374871.0
hyundai,venue,s (o) imt,koramangala,ka-05,petrol,manual,dealer,black,3.0,41079.0,13693.0,1,1.0,560034.0,767813.0
hyundai,i20,sportz,koramangala,ka-04,petrol,manual,dealer,red,12.0,111312.0,9276.0,1,1.0,560034.0,359000.0
hyundai,i20,magna,shigehalli,ka-53,petrol,manual,dealer,blue,10.0,53550.0,5355.0,1,1.0,560066.0,519290.0
tata,punch,pure mt,koramangala,ka-51,petrol,manual,dealer,unknown,2.0,67657.0,33828.5,1,1.0,560034.0,537586.0
nissan,magnite,xv mt,whitefield,ka-51,petrol,manual,dealer,unknown,4.0,38952.0,9738.0,1,1.0,560066.0,581208.0
hyundai,xcent,s (o,nexus shanti niketan mall,ka-05,petrol,manual,dealer,red,11.0,28500.0,2590.9,1,0.0,560066.0,415000.0
maruti suzuki,a star,vxi (abs) at,whitefield,ka-05,petrol,automatic,dealer,grey,15.0,86325.0,5755.0,2,1.0,560066.0,190000.0
hyundai,creta,mt dsl sx(o,hebbal,ka-06,diesel,manual,dealer,unknown,2.0,46500.0,23250.0,1,1.0,562157.0,1751000.0
hyundai,i10,sportz at,hebbal,ka-02,petrol,automatic,dealer,silver,13.0,70543.0,5426.4,2,1.0,560023.0,250000.0
maruti suzuki,ciaz,zxi+,vijay nagar club road 771,wb-02,petrol,manual,dealer,red,10.0,87719.0,8771.9,1,1.0,560003.0,316000.0
hyundai,grand i10,sportz kappa,bannerghatta,wb-02,petrol,manual,dealer,unknown,10.0,49500.0,4950.0,1,0.0,560076.0,420000.0
renault,kiger,rxz cvt,nexus shanti niketan mall,ka-01,petrol,automatic,dealer,silver,2.0,8500.0,4250.0,1,1.0,560066.0,941000.0
datsun,go,a eps,whitefield,ka-05,petrol,manual,dealer,red,8.0,63755.0,7969.4,1,1.0,560066.0,233400.0
renault,kwid,rxt,nexus shanti niketan mall,ka-01,petrol,manual,dealer,grey,9.0,74000.0,8222.2,2,0.0,560066.0,255000.0
maruti suzuki,new wagon-r,zxi,hbr layout,ka-03,petrol,manual,dealer,silver,6.0,77978.0,12996.3,1,1.0,560066.0,470000.0
renault,duster,110 ps rxz 4x4 mt,yelahanka,kl-01,diesel,manual,dealer,white,13.0,175541.0,13503.2,2,1.0,560064.0,260000.0
nissan,magnite,xv cvt,uttarahalli hobli,ka-05,petrol,automatic,dealer,white,4.0,25377.0,6344.2,2,1.0,560066.0,800000.0
renault,triber,rxl mt,unknown,ka-52,petrol,manual,unknown,unknown,4.0,27139.0,6784.8,1,,,579000.0
ford,figo,duratec exi,malleshwaram,ka-51,petrol,manual,dealer,unknown,15.0,73500.0,4900.0,1,0.0,560003.0,207000.0
tata,altroz,xz,bannerghatta,ka-53,petrol,manual,dealer,unknown,4.0,3000.0,750.0,1,1.0,560076.0,739000.0
hyundai,verna,fluidic cx,gandhi nagar,ka-11,petrol,manual,dealer,unknown,12.0,90399.0,7533.2,1,1.0,560009.0,447314.0
hyundai,creta,sx,btm layout,ka-05,petrol,manual,dealer,white,7.0,48174.0,6882.0,2,1.0,560066.0,880000.0
mahindra,xuv700,ax 7 p at 7 str,hebbal,ka-50,petrol,automatic,dealer,white,2.0,12988.0,6494.0,1,1.0,560064.0,1914678.0
maruti suzuki,xl6,zeta mt,hebbal,ka-53,petrol,manual,dealer,grey,6.0,54948.0,9158.0,1,1.0,560064.0,800000.0
renault,duster,rxs cvt,mn krishna rao road,ka-05,petrol,automatic,dealer,orange,8.0,62775.0,7846.9,2,1.0,560066.0,555000.0
hyundai,creta,sx (o) automatic,hebbal,ka-05,diesel,automatic,dealer,black,3.0,31500.0,10500.0,1,1.0,560103.0,1709000.0
hyundai,grand i10,sportz kappa,mysore road,ka-03,petrol,manual,dealer,white,10.0,50000.0,5000.0,1,1.0,560039.0,418000.0
tata,tiago,xz plus,hebbal,ka-01,petrol,manual,dealer,blue,4.0,25494.0,6373.5,1,1.0,560023.0,503200.0
honda,jazz,sv,yeshwanthpur,ka-05,petrol,manual,dealer,white,10.0,50538.0,5053.8,1,1.0,560022.0,395040.0
mahindra,xuv500,w8 at,unknown,ka-04,diesel,automatic,unknown,unknown,10.0,141881.0,14188.1,1,,,804000.0
kia,seltos,x line dct,hebbal,ka-03,petrol,automatic,dealer,unknown,5.0,75580.0,15116.0,1,1.0,560064.0,1170000.0
maruti suzuki,ertiga,vxi,marathahalli,ka-03,petrol,manual,dealer,white,3.0,87682.0,29227.3,1,1.0,560037.0,890000.0
hyundai,grand i10,asta kappa (o,nexus shanti niketan mall,ka-03,petrol,manual,dealer,silver,10.0,28000.0,2800.0,1,1.0,560066.0,447000.0
hyundai,new i20 n line,n8 gdi imt,unknown,ka-01,petrol,manual,unknown,unknown,4.0,33921.0,8480.2,1,,,935000.0
hyundai,aura,sx plus amt,whitefield,tn-19,petrol,automatic,dealer,grey,6.0,64017.0,10669.5,2,1.0,560066.0,409200.0
renault,duster,85 ps rxs mt,opposite to shell petrol pump,ka-01,diesel,manual,dealer,unknown,9.0,45445.0,5049.4,2,1.0,,636034.0
maruti suzuki,ertiga,zxi,gandhi nagar,ka-05,petrol,manual,dealer,unknown,11.0,51063.0,4642.1,1,1.0,560009.0,482600.0
hyundai,new elantra,sx at,hebbal,ka-01,diesel,automatic,dealer,unknown,12.0,102353.0,8529.4,1,1.0,560064.0,445000.0
volkswagen,polo,comfortline,hebbal,ka-04,petrol,manual,dealer,unknown,10.0,72000.0,7200.0,1,0.0,562157.0,399000.0
maruti suzuki,celerio,zxi plus ags,hebbal,ka-51,petrol,automatic,dealer,silver,4.0,35855.0,8963.8,1,1.0,560064.0,509108.0
volkswagen,virtus,gt plus evo dsg,agrahara main road balaji lake view layout,ka-03,petrol,automatic,dealer,unknown,0.0,994.0,1988.0,1,1.0,,1960000.0
volkswagen,polo,highline1.2l,whitefield,ka-51,petrol,manual,dealer,unknown,12.0,74715.0,6226.2,2,1.0,560066.0,366000.0
maruti suzuki,baleno,zeta,isro layout,ka-03,petrol,manual,dealer,blue,5.0,4694.0,938.8,1,1.0,560066.0,712000.0
maruti suzuki,dzire,zxi,yeshwanthpur,ka-51,cng,manual,dealer,grey,4.0,24188.0,6047.0,1,1.0,560022.0,715000.0
maruti suzuki,baleno,alpha cvt,gandhi nagar,ka-41,petrol,automatic,dealer,orange,8.0,58580.0,7322.5,2,1.0,560009.0,423600.0
